State_ab,City,Zip_Code,Lat,Lon,Mean,Median,Stdev,sum_w
FL,Vero Beach,32960,27.6494248,-80.4298251,69238,46342,66705,140.128423766095
FL,Vero Beach,32962,27.5715307,-80.3935122,47987,33170,40806,979.854378480086
FL,Marianna,32448,30.62318,-85.3047845,41979,35046,28506,321.457129235218
FL,Monticello,32344,30.3165567,-83.9562099,69011,40557,59874,188.429136511255
FL,Leesburg,34788,28.8501794,-81.8199482,74368,58796,64910,421.048532814261
FL,Tavares,32778,28.8199403,-81.7280134,37847,300000,23763,415.160013916717
FL,Sorrento,32776,28.820155,-81.5088937,75879,71361,36170,385.903826645293
FL,Mascotte,34753,28.6209928,-81.9222133,61493,58811,33583,952.749150689407
FL,Fort Myers,33901,26.6319098,-81.8949363,80581,300000,61872,88.5961566756092
FL,Fort Myers,33908,26.5301172,-81.9181539,49171,43276,34300,316.95461287514
FL,Cape Coral,33909,26.6821307,-81.9383043,54926,46885,34594,384.449655460935
FL,Cape Coral,33914,26.555864,-81.9992476,68235,64071,55266,279.21865513088
FL,Fort Myers,33913,26.5955565,-81.7290963,30708,28706,19625,425.52503219024
FL,Lehigh Acres,33936,26.626544,-81.6335223,67589,300000,41060,248.489297358607
FL,Jacksonville,32256,30.1990313,-81.5302009,69317,51507,56235,2008.65123004183
FL,Bonita Springs,34135,26.350136,-81.7776666,55306,50101,33148,393.081375577713
FL,Bokeelia,33922,26.6318488,-82.1641581,57473,300000,30480,78.8636122096629
FL,Jacksonville,32277,30.3611074,-81.581521,51362,42273,39477,1435.92257402454
FL,Sanibel,33957,26.4604768,-82.1003806,72828,51658,67866,187.289497707697
FL,Tallahassee,32301,30.4180034,-84.2394517,53274,48248,38453,482.64360560573
FL,Tallahassee,32308,30.4618674,-84.269205,65092,42408,68330,340.38696172026
FL,Tallahassee,32304,30.4602488,-84.2970839,19602,11275,20658,638.617470855118
FL,Tallahassee,32305,30.383234,-84.257775,36909,38583,25741,524.34607089915
FL,Tallahassee,32309,30.5600743,-84.07837,111116,300000,51124,169.717127160886
FL,Tallahassee,32317,30.3976539,-84.120929,97317,300000,60717,226.68568615791
FL,Williston,32696,29.449,-82.4782593,50151,24508,50496,252.2920341775
FL,Bristol,32321,30.2896579,-84.9882212,48962,29481,54205,472.174756517728
FL,Greenville,32331,30.454745,-83.5777738,55223,29579,56642,217.985182120746
FL,Bradenton,34203,27.4378501,-82.5500584,32790,23495,29948,446.980704062887
FL,Bradenton,34207,27.435649,-82.586023,33035,27346,22329,759.454784974719
FL,Bradenton,34206,27.4945716,-82.5522957,54436,42394,50041,206.761465973443
FL,Holmes Beach,34217,27.5237372,-82.7240226,86109,74862,63924,114.358622370843
FL,Parrish,34219,27.5331329,-82.3885406,93573,76896,59247,395.042240370951
FL,Bradenton,34202,27.424147,-82.4388763,84754,79926,47734,300.409270765414
FL,Bradenton,34212,27.5073876,-82.4493935,90272,89549,52915,279.87997274942
FL,Silver Springs,34488,29.3160594,-81.7623823,44126,38617,40454,210.322960834831
FL,Altoona,32702,29.0289032,-81.7333877,38781,31944,32227,280.426122716942
FL,Summerfield,34491,28.9824454,-82.0086785,44885,38003,24833,737.910833922713
FL,Belleview,34420,29.0462735,-82.1428576,52911,35488,51890,208.926645865986
FL,Ocala,34473,28.9940718,-82.1881385,46080,300000,29718,634.822258217015
FL,Ocala,34472,29.1128403,-82.0311855,25917,23498,19777,394.983846514966
FL,Ocala,34470,29.2139214,-82.088845,20620,16771,14565,450.319022174812
FL,Ocala,34471,29.1877777,-82.146557,15035,11109,13336,192.920570662827
FL,Ocala,34481,29.1136931,-82.2809667,68802,54815,51841,861.732691646829
FL,Dunnellon,34432,29.0671554,-82.4133784,52976,44087,43881,361.08812858451
FL,Stuart,34996,27.1940522,-80.1974561,155568,189034,95170,69.0628172610886
FL,Indiantown,34956,27.0929092,-80.4737713,50915,38603,35457,335.856734974922
FL,North Miami,33168,25.90181,-80.2204024,34900,29292,23490,191.996071017357
IL,Okawville,62271,38.391286,-89.486764,71437,66673,41043,54.7971796324776
IL,Algonquin,60102,42.162506,-88.315603,106896,97339,65244,2760.56468571843
IL,Alsip,60803,41.67027,-87.737085,63628,54141,44486,4175.14901077331
IL,Anna,62906,37.467108,-89.234522,52689,34614,54128,1246.3866184517
IL,Cherry,61317,41.471669,-89.248285,58032,50046,49740,48.6316827876111
IL,Ashmore,61912,39.53051,-88.020212,59163,53926,45135,207.021993055518
IL,Augusta,62311,40.230927,-90.949788,50335,35798,41685,182.161633122653
IL,Canton,61520,40.512612,-89.915609,49172,49925,38228,52.6979076398622
IL,Bartelso,62218,38.537311,-89.467278,84618,83031,51838,90.7949786706917
IL,Barry,62312,39.729438,-90.909282,30571,24813,25852,73.931658854523
IL,Westville,61883,40.06076,-87.632829,45795,40716,34943,94.4617978494868
IL,Bement,61813,39.922926,-88.571885,66427,55490,49667,406.083896986952
IL,Bethalto,62010,38.902967,-90.053468,66923,58362,50946,2053.79047234135
IL,Blue Island,60406,41.65757,-87.681126,49200,37229,44895,5959.43270918999
IL,Macon,62544,39.765489,-89.047239,74378,300000,48957,49.8650772718909
IL,Breese,62230,38.613802,-89.523713,73627,65250,51816,961.647999133699
IL,Brookfield,60513,41.825059,-87.847546,82820,73287,60424,3279.54159688979
IL,Thawville,60968,40.597661,-88.037451,55922,41661,46858,165.993720201675
IL,Burbank,60459,41.74442,-87.768505,62953,54036,46310,5302.33797552881
IL,Byron,61010,42.127081,-89.262726,63802,48939,46631,859.241048987275
IL,Carterville,62918,37.779795,-89.118231,44915,34643,36873,383.582078011939
IL,Capron,61012,42.398777,-88.738656,57132,53855,39720,332.583143587916
IL,Carpentersville,60110,42.123534,-88.293298,73198,58358,55723,5962.03113939967
IL,Elizabethtown,62931,37.470515,-88.165755,37181,24773,34864,91.5969123344286
IL,Chadwick,61014,42.014236,-89.888442,53555,50854,34160,141.5278956551
IL,Chebanse,60922,41.005876,-87.909738,63893,54398,46834,155.393989708447
IL,Chicago,60608,41.837551,-87.681844,67450,48321,62043,612241.922964245
IL,Cissna Park,60924,40.566716,-87.892311,46745,36387,36294,286.320059623929
IL,Coal City,60416,41.27837,-88.279203,0,0,0,0.0
IL,Collinsville,62234,38.676825,-90.005749,58529,47901,47073,5974.13176481207
IL,Congerville,61729,40.616652,-89.204822,78579,69256,48343,68.0286812921244
IL,Rock Island,61201,41.400186,-90.563242,72012,68322,39674,170.956658679434
IL,Creve Coeur,61610,40.642116,-89.59956,52732,43984,38676,1577.9517856304
IL,Dakota,61018,42.38749,-89.526851,52055,44058,35809,137.628229972583
IL,Danville,61832,40.142628,-87.610707,46943,34671,43426,8752.7336514429
IL,Deerfield,60015,42.166069,-87.852467,32627,300000,34415,134.499229942195
IL,Des Plaines,60016,42.035118,-87.901072,77779,65670,55979,11332.8080029336
IL,Dolton,60419,41.630274,-87.596839,54067,45097,43696,4972.14469590239
IL,Tamaroa,62888,38.221398,-89.212855,47812,46693,34938,41.4636852487402
IL,Earlville,60518,41.588068,-88.922954,46429,36948,37884,546.708384643941
IL,Hazel Crest,60429,41.575799,-87.650273,51844,46250,38167,416.245931587858
IL,Elburn,60119,41.871558,-88.453612,99936,94585,55779,742.315932247029
IL,Williamsville,62693,40.013855,-89.475183,64299,59102,41895,80.2951862238485
IL,El Paso,61738,40.740499,-89.018103,0,0,0,0.0
IL,Erie,61250,41.658586,-90.081304,68293,62480,46051,321.115440783957
IL,Lockport,60441,41.561294,-88.058768,57387,45947,45947,545.813652349411
IL,Farmington,61531,40.69716,-90.003288,54590,51830,34575,569.87745814151
IL,Flanagan,61740,40.876893,-88.859892,58884,49196,46466,280.02112108171
IL,Forest Park,60130,41.868369,-87.815663,65775,51303,55014,4320.78028925422
IL,Frankfort,60423,41.491248,-87.839509,0,0,0,0.0
IL,Fulton,61252,41.864799,-90.157073,58139,52031,44948,937.214944155418
IL,Mattoon,61938,39.458157,-88.49632,52185,44172,28633,79.9976843134421
IL,Gifford,61847,40.307844,-88.021335,69910,58969,46551,187.224132926949
IL,Glencoe,60022,42.134489,-87.763178,167520,185793,81666,675.130589268124
IL,Fairfield,62837,38.358886,-88.204805,36457,38849,26372,23.3313666299972
IL,Grand Ridge,61325,41.236136,-88.831029,64031,56067,44665,116.961752877404
IL,Grayville,62844,38.255135,-87.996927,46211,34465,36880,257.555830961826
IL,Burlington,52601,40.800738,-91.082834,55391,300000,15089,4.69971797371745
IL,Hanna City,61536,40.693347,-89.808148,66043,60946,44445,326.083163226506
IL,Hartsburg,62643,40.250689,-89.441283,61211,49538,39097,68.6978467656817
IL,Red Bud,62278,38.305096,-89.994407,63415,52616,46135,95.4954016095564
IL,Palmyra,62674,39.355736,-90.037407,55487,56141,38097,44.6981120981161
IL,Hillside,60162,41.867484,-87.901902,59712,52069,43703,1824.31501414077
IL,Island Lake,60042,42.295927,-88.228811,69627,61393,40599,135.526091604406
IL,Minier,61759,40.42246,-89.420947,61738,51078,44500,238.823597966397
IL,Huntley,60142,42.161246,-88.436771,97371,87295,56121,2512.57997021504
IL,Hoffman Estates,60192,42.115136,-88.100894,158831,300000,79837,625.211311161423
IL,Iuka,62849,38.617876,-88.788259,49129,38108,43405,133.162757600371
IL,Johnsonville,62850,38.520789,-88.538256,44186,300000,33281,22.9997399835987
IL,Hardin,62047,39.297181,-90.612931,44452,34447,36340,100.529587865065
IL,Mount Carmel,62863,38.351739,-87.8683,54200,42943,41257,42.8653763881052
IL,Lake Zurich,60047,42.189175,-88.049331,153790,157184,75397,314.469514578729
IL,Knoxville,61448,40.906919,-90.285693,54284,49452,37821,741.129783507104
IL,Antioch,60002,42.487655,-88.123539,83447,70658,53836,318.45130542394
IL,Durand,61024,42.45399,-89.390149,70159,44483,53112,324.689372906061
IL,Golden,62339,40.147058,-91.00249,47782,46384,25696,22.8656302026893
IL,Springfield,62704,39.778704,-89.683956,114086,97482,74290,278.08184794041
IL,Lexington,61753,40.646936,-88.784621,76097,68385,51378,425.14037181997
IL,Newark,60541,41.479382,-88.461014,61540,55584,40069,68.430197392105
IL,Dallas City,62330,40.678897,-91.076213,42585,30729,35033,132.028695837116
IL,Lostant,61334,41.12517,-89.066822,62123,57333,43463,88.395715097284
IL,Lyons,60534,41.812184,-87.818589,53146,43938,40251,2594.42865917595
IL,Mc Leansboro,62859,38.089061,-88.53614,46213,31936,40823,927.435963897228
IL,Malden,61337,41.424905,-89.369826,48830,34632,36882,101.896774770802
IL,Peoria,61607,40.573115,-89.724252,65474,52751,40118,69.7975723057618
IL,Maroa,61756,40.036371,-88.956275,61498,49204,43822,440.852932417107
IL,Matherville,61263,41.259149,-90.605856,56835,43805,41717,251.824408781149
IL,Medora,62063,39.17652,-90.141388,50167,44115,35377,105.629637384637
IL,Metropolis,62960,37.149574,-88.687277,42531,32224,33895,2070.1360134269
IL,Minooka,60447,41.447612,-88.284155,111375,300000,52407,171.285347167575
IL,Montgomery,60538,41.721048,-88.358486,91889,300000,51211,1308.30890677208
IL,Mounds,62964,37.116193,-89.202885,31895,19422,33290,297.421543610858
IL,Mount Pulaski,62548,40.010094,-89.283787,62016,54381,42160,321.786632467464
IL,Mundelein,60060,42.269077,-88.00916,92145,77622,62454,4938.19248355865
IL,Pleasant Hill,62366,39.442062,-90.788169,31852,29654,24343,101.129156389217
IL,New Boston,61272,41.17036,-90.9998,46200,41029,31325,202.125245933354
IL,Rockford,61109,42.180319,-89.059217,63269,55634,46293,176.924851233122
IL,Normal,61761,40.521327,-88.988738,66496,52226,55783,10880.4807491547
IL,Alexis,61412,41.090378,-90.474821,58087,40292,49785,48.232247505514
IL,Petersburg,62675,40.100906,-89.96526,53457,42906,37442,87.8627354047149
IL,Pana,62557,39.286306,-89.10661,45026,44620,25330,52.4650119229186
IL,Pocahontas,62275,38.892728,-89.57204,38008,35675,21029,30.1988568357522
IL,Opdyke,62872,38.258245,-88.789815,64741,300000,44606,65.56515769958
IL,Oswego,60543,41.68322,-88.338849,105312,97933,57477,3424.14832404522
IL,Palos Hills,60465,41.700681,-87.825297,69579,56379,50642,3907.68119874896
IL,West Salem,62476,38.589126,-88.056836,51968,37112,41552,42.1316026246376
IL,Pearl City,61062,42.266179,-89.827185,55288,50651,42506,208.253610229283
IL,Perry,62362,39.782276,-90.747028,38934,25114,35215,139.595898321003
IL,Pingree Grove,60140,42.085774,-88.436254,91963,80757,51656,507.406631224669
IL,Cary,60013,42.244026,-88.195201,155934,300000,72255,34.7960458653651
IL,Princeton,61356,41.380882,-89.464766,57846,44246,51310,2304.10030057181
IL,Ransom,60470,41.158562,-88.654186,63345,54168,45816,86.9634924934496
IL,Reynolds,61279,41.331901,-90.672145,76729,300000,17854,2.79963864265598
IL,Mount Sterling,62353,40.025188,-90.637957,41238,32625,35598,18.9321328656843
IL,Robinson,62454,39.008567,-87.73344,53516,42961,46064,1888.80617810306
IL,Roselle,60172,41.980229,-88.085863,96686,97129,55934,509.0648243802
IL,Round Lake Park,60073,42.34923,-88.079144,50203,43465,32786,2173.36983989043
IL,Clay City,62824,38.764425,-88.360024,43105,32787,38089,32.7661755461921
IL,Du Quoin,62832,38.034854,-89.238563,54016,46371,46820,54.6977458765632
IL,Delavan,61734,40.305983,-89.604041,56618,51518,33966,99.9964918139336
IL,Schaumburg,60193,42.029007,-88.083656,85654,74773,56698,13422.0460402889
IL,Seneca,61360,41.286602,-88.627812,0,0,0,0.0
IL,Sheridan,60551,41.528347,-88.679554,61734,55750,37905,187.724957789556
IL,Teutopolis,62467,39.225473,-88.494659,58505,55864,40930,84.1965420483139
IL,Somonauk,60552,41.634747,-88.687476,76526,47012,65115,78.2970310414925
IL,South Roxana,62087,38.820837,-90.065079,46316,40530,31656,597.043332848023
IL,Spring Valley,61362,41.322937,-89.183353,54237,41472,45627,1558.31082592226
IL,Strasburg,62465,39.263979,-88.630123,54834,46526,41433,206.493246534731
IL,Forrest,61741,40.653692,-88.399896,60470,51388,42429,34.2652185773612
IL,Sumner,62466,38.715486,-87.866656,41874,32240,36623,203.296668997741
IL,Hillsboro,62049,39.130764,-89.495067,49837,39675,41597,144.529182303251
IL,Thompsonville,62890,37.911304,-88.765018,39404,35488,26333,180.893239098777
IL,Toledo,62468,39.272387,-88.241628,46326,37389,39845,355.350491583295
IL,Tremont,61568,40.524851,-89.490607,66014,51846,51459,571.443367468791
IL,Monee,60449,41.443818,-87.710988,38627,300000,8598,85.0
IL,Lake Villa,60046,42.405044,-88.050163,72209,69791,39834,483.735502435837
IL,Vienna,62995,37.413624,-88.886577,41659,29082,42595,461.482300155964
IL,Farmersville,62533,39.377612,-89.65275,34844,26675,40183,57.1649024133471
IL,Warrensburg,62573,39.931762,-89.061867,69715,58522,50725,254.422142776605
IL,Watseka,60970,40.7748,-87.729269,46845,35718,41079,1777.47751383067
IL,Hoopeston,60942,40.54038,-87.679616,54404,43908,40644,80.0314974749125
IL,Shelbyville,62565,39.479058,-88.861198,34033,300000,20654,54.3997759910396
IL,Wheaton,60189,41.856134,-88.107453,102130,83140,72202,8143.16655808027
IL,Winchester,62694,39.629778,-90.455964,54241,41167,44018,440.61211236421
IL,Wood Dale,60191,41.966306,-87.980851,76353,64058,56881,2643.53054580993
IL,Worden,62097,38.931113,-89.840233,60363,53656,43682,286.485351338962
IL,Woodstock,60098,42.3744867,-88.4042319,77860,72928,41916,376.910743987472
IL,Mchenry,60050,42.3653852,-88.3314348,53325,300000,35407,191.930606072833
IL,Johnsburg,60051,42.3989385,-88.2112185,69677,300000,52886,263.323125432357
IL,Crystal Lake,60014,42.2739333,-88.2698759,78815,76573,48192,598.023800806202
IL,Lake In The Hills,60156,42.1729293,-88.3998415,103844,300000,55735,146.055545374819
IL,Skokie,60077,42.0567651,-87.7557144,70373,60332,55215,1101.19456327906
IL,Fox River Grove,60021,42.2104837,-88.2175203,91284,300000,58237,103.493411631385
IL,Union,60180,42.2347212,-88.5107956,84786,300000,51924,206.055201176504
IL,Bloomington,61704,40.4951428,-88.9328751,87642,300000,45280,428.13964306088
IL,Bloomington,61701,40.489076,-88.997963,52038,40889,34370,223.457461633896
IL,Danvers,61732,40.5552496,-89.1642759,77542,63165,51371,262.852768210231
IL,Le Roy,61752,40.3657917,-88.7417596,55159,43126,34203,333.319926164367
IL,Decatur,62521,39.8325984,-88.9461995,36247,27566,24588,135.662853234127
IL,Decatur,62522,39.8505315,-88.9649824,26720,17525,24577,311.25061270176
IL,Evanston,60201,42.058204,-87.6718922,85434,69616,70567,202.550306485441
IL,Decatur,62526,39.8668664,-89.0071008,67555,62042,38965,296.984526508789
IL,Argenta,62501,40.0059336,-88.8888788,65276,60270,43851,140.225760754693
IL,Carlinville,62626,39.2817884,-89.8874623,64871,300000,33013,201.389255238177
IL,Bunker Hill,62014,39.0659083,-89.985151,63589,43062,52981,150.791692938566
IL,Evanston,60202,42.0374659,-87.6999151,96472,80386,63203,544.630906941958
IL,Gillespie,62033,39.1489934,-89.804068,33521,22444,30469,156.529274546977
IL,Staunton,62088,39.011702,-89.7884174,57644,36986,51925,371.920986746468
IL,Granite City,62040,38.707914,-90.134789,45142,45703,25311,163.755984769341
IL,Madison,62060,38.6845678,-90.1561677,36258,19478,36430,378.18054980968
IL,Wood River,62095,38.8672951,-90.092306,62763,63920,45138,292.217675164778
IL,East Alton,62024,38.879247,-90.1109138,59786,300000,64787,278.22940395854
IL,Roxana,62084,38.8699524,-90.0497805,89783,83081,52913,156.956358617427
IL,Norridge,60706,41.9595847,-87.8104592,54054,45630,39375,1189.15596986974
IL,Alton,62002,38.9098926,-90.1703562,44773,41830,26434,324.157291860809
IL,Godfrey,62035,38.9618362,-90.2273312,95167,300000,55275,162.054045690119
IL,Edwardsville,62025,38.8612221,-89.9919487,55906,50257,45653,314.451355743385
IL,Glen Carbon,62034,38.7617895,-89.9402865,44584,37510,45467,765.21588596885
IL,Troy,62294,38.7265726,-89.8542985,69521,54763,54007,518.976177094455
IL,Marine,62061,38.7889251,-89.8218368,89690,300000,73098,149.361284857485
IL,Franklin Park,60131,41.9160827,-87.8595375,47627,36424,38708,825.175612525632
IL,Alhambra,62001,38.9115015,-89.720357,76916,67163,57641,260.21842867424
IL,Kinmundy,62854,38.7186568,-88.8166479,66125,300000,44577,89.4296876024867
IL,Salem,62881,38.5983356,-89.0271169,63094,55830,41152,254.121378300882
IL,Centralia,62801,38.5184419,-89.1047812,58752,52426,51187,246.654287223208
IL,Sparland,61565,41.0676882,-89.5122392,71073,57058,50855,249.2565717148
IL,Havana,62644,40.3309051,-89.9642727,85932,82549,56583,97.8261928637171
IL,Mason City,62664,40.2216023,-89.7685504,79594,63000,53173,127.792002691277
IL,Oak Park,60302,41.9025047,-87.7798547,109572,98137,71868,628.987926843462
IL,Greenview,62642,40.0451288,-89.7025241,66198,54923,47356,215.29078735051
IL,Joy,61260,41.2155556,-90.914395,62419,58877,37266,120.39370548344
IL,Viola,61486,41.1551512,-90.5813337,82138,64363,69883,153.560603750989
IL,Valmeyer,62295,38.3490206,-90.2677931,83353,72604,49985,258.982312650468
IL,Nokomis,62075,39.2514393,-89.3897299,54358,43455,36587,187.826861310394
IL,Litchfield,62056,39.1892143,-89.6475395,42683,32150,31420,377.548656580206
IL,Coffeen,62017,39.0951875,-89.3950369,57243,45204,41239,180.759760396298
IL,Jacksonville,62650,39.7358447,-90.2143343,32521,23028,26600,256.859701268051
IL,Sullivan,61951,39.6170666,-88.53549,68199,49785,52266,227.826715869415
IL,Mount Morris,61054,42.0216876,-89.4279468,74374,58656,53554,454.876604590034
IL,Creston,60113,41.9449761,-89.0112195,42823,26084,38170,315.320997511078
IL,Oregon,61061,42.0178648,-89.3089376,61484,49085,45289,183.19308397059
IL,Polo,61064,41.9631658,-89.5438389,93308,80414,62286,163.722115981721
IL,Peoria,61605,40.6723382,-89.6375578,34212,25607,24574,181.759484986026
IL,Peoria,61606,40.7014588,-89.6066138,35355,24999,38297,378.217144906594
IL,Cicero,60804,41.8551811,-87.7465073,43450,35830,27007,750.94414307149
IL,Peoria,61604,40.7122757,-89.6070929,19593,13025,19318,343.253272824838
IL,Peoria,61603,40.7251725,-89.5846161,57299,56878,39040,256.68043736514
IL,Peoria,61614,40.7496451,-89.6011208,89366,72330,71818,235.154986665886
IL,Peoria,61615,40.8025577,-89.6068328,60260,51421,39987,287.782141479311
IL,Chillicothe,61523,40.9157163,-89.5682018,98302,85748,68204,329.54352798022
IL,Berwyn,60402,41.8616508,-87.7850665,66261,52331,52440,975.862821734998
IL,Glasford,61533,40.57876,-89.7739374,67387,56463,44877,235.652778296702
IL,Pinckneyville,62274,38.170126,-89.3659475,55340,47229,39220,128.49541286829
IL,White Heath,61884,40.1488697,-88.566114,56763,42208,42097,240.191328096655
IL,Pittsfield,62363,39.6107756,-90.8067823,49247,36317,45079,277.394499673172
IL,Golconda,62938,37.2750214,-88.5409917,38163,26104,44566,325.987474424479
IL,Granville,61326,41.258509,-89.220468,57643,51757,37549,199.457758532324
IL,Sparta,62286,38.1439906,-89.7094208,30456,17829,46255,172.120126137903
IL,Riverside,60546,41.8449684,-87.8240397,64916,60063,49357,1054.45127946109
IL,Steeleville,62288,38.0062735,-89.6442358,63738,53860,49089,287.619917667815
IL,Olney,62450,38.7778083,-88.1175412,66961,66437,39480,163.257972481481
IL,Carbon Cliff,61239,41.4995675,-90.3883418,55782,37414,49929,492.547610235448
IL,East Moline,61244,41.5476903,-90.3835979,74297,60464,50787,257.986526567456
IL,Moline,61265,41.5007289,-90.4703627,52634,46239,50667,812.818579649351
IL,Melrose Park,60160,41.8943837,-87.850982,53199,40406,41874,785.375363649974
IL,Sherrard,61281,41.3761625,-90.5079075,70448,65188,48902,612.698387307927
IL,Milan,61264,41.4330811,-90.5803302,39907,25698,40976,417.151628476378
IL,East Saint Louis,62204,38.6303832,-90.1198245,15067,7280,21849,605.793421186174
IL,East St Louis,62207,38.6023661,-90.1355038,33479,26002,27070,304.224628002703
IL,East Saint Louis,62203,38.5952392,-90.0635897,37258,31384,33910,262.027078642346
IL,Belleville,62226,38.5339141,-90.0120236,48964,49998,27664,358.784311216423
IL,Maywood,60153,41.8840812,-87.8478481,42009,29894,35382,532.105220396262
IL,Belleville,62221,38.5236187,-89.9707346,62536,300000,59880,200.060836513639
IL,East Saint Louis,62205,38.648286,-90.1190737,43404,26002,44501,158.062546982837
IL,Cahokia,62206,38.580567,-90.1918439,46639,31472,38858,221.190047836579
IL,Belleville,62223,38.5168152,-90.0830059,70834,300000,44123,175.162094199948
IL,Caseyville,62232,38.6297078,-90.0291527,79764,72195,53581,286.218942986122
IL,O Fallon,62269,38.5826421,-89.9487285,56448,48377,38177,788.866630308858
IL,Smithton,62285,38.4102653,-89.9746311,77274,300000,71209,274.092983820441
IL,Saint Libory,62282,38.3269915,-89.7810039,50398,45579,27225,210.259145873304
IL,Mascoutah,62258,38.5150821,-89.7819012,85135,300000,51104,82.4604698877362
IL,Eldorado,62930,37.812845,-88.4515976,51773,39116,47148,160.726550960642
IL,Galatia,62935,37.8087172,-88.6435984,62091,300000,38665,304.223809015895
IL,Harrisburg,62946,37.7209272,-88.5567571,40738,33617,31278,399.149400616636
IL,Springfield,62702,39.8459048,-89.6557738,37108,30473,46187,187.386775478142
IL,Springfield,62703,39.7957812,-89.6195883,34116,23554,31746,428.977354148565
IL,Countryside,60525,41.7899375,-87.8661978,75469,56695,60129,786.831531082389
IL,Chatham,62629,39.6963955,-89.6859535,120071,106838,71344,219.814971639115
IL,Pawnee,62558,39.5839954,-89.6140292,80321,62670,58423,142.522669778033
IL,New Berlin,62670,39.733366,-89.8871872,77859,61750,68927,147.024166544687
IL,Springfield,62711,39.7378914,-89.7660065,81857,47130,68463,124.561609179029
IL,Riverton,62561,39.8455936,-89.5642846,59611,57789,40197,304.083333606765
IL,Rochester,62563,39.7598226,-89.4921425,92013,300000,55884,149.792025422107
IL,Rushville,62681,40.1825495,-90.6866155,50938,42878,31200,175.061902432313
IL,Justice,60458,41.7384267,-87.8309652,52445,42909,40803,1030.65502979569
IL,Toulon,61483,41.1616917,-89.7977965,68667,61889,43620,116.226463864268
IL,Orangeville,61060,42.4376488,-89.6817549,65276,53228,51171,160.22797212677
IL,Freeport,61032,42.2824213,-89.6957228,84463,300000,58704,200.49196312884
IL,East Peoria,61611,40.6412118,-89.555224,58379,45209,45230,658.314541390222
IL,Pekin,61554,40.5914544,-89.6234135,73599,300000,54719,305.923065874981
IL,Washington,61571,40.7233512,-89.4866226,102623,90877,65272,697.152478333121
IL,Morton,61550,40.6429041,-89.4454992,82456,69378,50834,564.367455702557
IL,Green Valley,61534,40.3969746,-89.5958093,62918,56279,45503,155.624423258293
IL,Buncombe,62912,37.5270747,-89.1231643,59991,38004,61403,195.524180952573
IL,Rossville,60963,40.4185976,-87.7524548,60651,49341,48105,368.7534482453
IL,Potomac,61865,40.2725486,-87.7356751,61733,54018,38149,282.822167151516
IL,Oak Lawn,60453,41.7241572,-87.7456175,69850,60046,50277,911.256723633547
IL,Danville,61834,40.081356,-87.6600005,47892,39981,30201,175.925114665974
IL,Flora,62839,38.6404354,-88.4901721,53703,46081,39970,833.601319970001
IL,Sidell,61876,39.9795156,-87.8166438,74698,63607,54673,241.456376448439
IL,Roseville,61473,40.718949,-90.6206137,43707,38087,28094,192.260657094941
IL,Monmouth,61462,40.9237203,-90.647436,51173,36554,48788,251.993279756514
IL,Hoyleton,62803,38.4281344,-89.2939332,77761,60173,53921,130.926813300872
IL,Nashville,62263,38.3568895,-89.3780936,65456,52617,54498,196.326002960883
IL,Carmi,62821,38.0735582,-88.1641597,69946,58597,59247,148.823206141556
IL,Morrison,61270,41.7941118,-89.9715149,65563,48777,52145,275.757445157302
IL,Sterling,61081,41.8198965,-89.6931968,46450,30051,51005,300.529112817016
IL,Rock Falls,61071,41.7656485,-89.6522775,45214,36166,36153,198.458787204512
IL,Bolingbrook,60440,41.6999762,-88.0926324,61083,52327,38503,339.920859820272
IL,Naperville,60565,41.7224528,-88.0957961,128299,300000,51149,64.4236817966546
IL,Naperville,60564,41.7179438,-88.1770495,112363,111528,69666,166.321546296515
IL,Plainfield,60544,41.6149291,-88.1833877,105952,86290,72732,150.756527438296
IL,Joliet,60435,41.5810948,-88.1572195,80361,79806,50195,184.882958396009
IL,Plainfield,60586,41.564544,-88.2474153,88193,85442,39499,305.802351426507
IL,Hickory Hills,60457,41.7266564,-87.8391701,85894,78213,53210,623.499586434311
IL,Romeoville,60446,41.6313265,-88.1344649,105771,300000,70334,72.7277003487355
IL,Crest Hill,60403,41.557877,-88.1128638,38272,29800,37559,716.465930992607
IL,Homer Glen,60491,41.6169916,-87.9662412,95968,96735,44875,154.653262063495
IL,New Lenox,60451,41.5254194,-87.9725134,83143,76526,59497,289.916529317179
IL,Joliet,60432,41.5480283,-88.0362643,27650,23026,24163,390.810545358956
IL,Lemont,60439,41.6833646,-87.9477041,95051,72641,76451,971.514209698524
IL,Joliet,60433,41.5160928,-88.080701,58092,49630,40434,241.420669117898
IL,Joliet,60431,41.5436212,-88.1704751,73562,300000,55852,229.726962582933
IL,Shorewood,60404,41.5127855,-88.2238259,97396,89532,65709,459.303366550389
IL,Channahon,60410,41.446817,-88.2111341,104497,97523,54886,174.587197250976
IL,Wilmington,60481,41.3369539,-88.201989,68170,58560,50359,268.283566576123
IL,Orland Park,60462,41.6109264,-87.8653784,73349,54820,54472,1149.12159691075
IL,Mokena,60448,41.5467968,-87.8911073,94792,93513,54830,452.174019194117
IL,Steger,60475,41.4654131,-87.6325191,55238,35665,44890,273.659359709495
IL,Crete,60417,41.4154513,-87.6522827,40543,34945,25399,531.985503977552
IL,Beecher,60401,41.3422595,-87.5987682,84528,66962,57511,127.293295364137
IL,Herrin,62948,37.8247037,-89.119364,44523,36232,34756,237.788554078956
