,Name,Type,Address,Zip Code
3106,"('Maple Block Meat Co',)",bbq,3973SepulvedaBlvd,90230
3107,"(""McDonald's"",)",hotdogs,11300NationalBlvd,90064
3108,"('Pizza 24',)",pizza,11614VeniceBlvd,90066
3109,"('Rubens Tacos',)",mexican,10113VeniceBlvd,90034
3110,"('Loqui',)",mexican,8830WashingtonBlvd,90232
3111,"('KFC',)",hotdogs,8500LincolnBlvd,90045
3112,"('Blaze Pizza',)",pizza,4114SepulvedaBlvd,90230
3113,"('MV Grab & Go',)",newamerican,12226VeniceBlvd,90066
3114,"('Chipotle Mexican Grill',)",mexican,4718AdmiraltyWay,90292
3115,"('Wingstop',)",chicken_wings,6909LaTijeraBlvd,90045
3116,"('Panda Express',)",chinese,6000SepulvedaBlvd,90230
3117,"('Urban Plates',)",newamerican,127463WJeffersonBlvd,90094
3118,"('Tripp Burgers',)",burgers,3458SSepulvedaBlvd,90034
3119,"('Burrito Box',)",mexican,6000SepulvedaBlvd,90230
3120,"(""McDonald's"",)",burgers,9309SlausonAve,90660
3121,"('Chris Burgers',)",burgers,9180TelegraphRd,90240
3122,"('Mighty Birds',)",southern,5840FirestoneBlvd,90280
3123,"(""Philly's Best"",)",sandwiches,12008LakewoodBlvd,90242
3124,"('Chipotle Mexican Grill',)",mexican,8500FirestoneBlvd,90241
3125,"('Jack in the Box',)",hotdogs,9511FirestoneBlvd,90241
3126,"('Taqueria Zavala',)",mexican,11907LakewoodBlvd,90241
3127,"('KFC',)",hotdogs,7865EFlorenceAve,90240
3128,"('Boston Market',)",tradamerican,8606FirestoneBlvd,90241
3129,"(""Jersey Mike's Subs"",)",hotdogs,8947WashingtonBlvd,90660
3130,"('Jack in the Box',)",hotdogs,6750RosemeadBlvd,90660
3131,"('Costco Food Court',)",hotdog,12324HoxieAve,90650
3132,"('Potato Corner',)",chicken_wings,251StonewoodSt,90241
3133,"(""Original Tommy's World Famous Hamburgers"",)",burgers,9301WhittierBlvd,90660
3134,"('Del Taco',)",hotdogs,8028FirestoneBlvd,90241
3135,"(""Jimmy John's"",)",sandwiches,12018LakewoodBlvd,90242
3136,"('Circus Sandwich Shop',)",sandwiches,11721TelegraphRd,90670
3137,"('Jolly Boy Burgers',)",burgers,6832GageAve,90201
3138,"('Del Taco',)",hotdogs,6126EWashingtonBlvd,90040
3139,"('El Pollo Loco',)",mexican,9341EFirestoneBlvd,90241
3140,"('Carnitas Michoacanas',)",mexican,6200EasternAve,90201
3141,"('Super Antojitos Mexicanos 2',)",mexican,7518ESlausonAve,90040
3142,"('WaBa Grill',)",hotdogs,8258FirestoneBlvd,90241
3143,"('Flame Broiler',)",hotdogs,8855ApolloWay,90242
3144,"('Jack in the Box',)",burgers,6350FlorenceAve,90201
3145,"(""Carl's Jr"",)",burgers,9110ImperialHwy,90242
3146,"('Five Guys',)",burgers,8901ApolloWay,90242
3147,"('Blue Burro',)",salad,9332WashingtonBlvd,90660
3148,"(""Mr. Pete's Burger"",)",burgers,12050WoodruffAve,90241
3149,"(""Jersey Mike's Subs"",)",sandwiches,8855ApolloWay,90242
3150,"(""Bob's Big Boy Broiler"",)",tradamerican,7447FirestoneBlvd,90241
3151,"('Lock & Key Social Drinkery + Kitchen',)",burgers,11033DowneyAve,90241
3152,"('Papa Johns Pizza',)",pizza,7840FirestoneBoulevard,90241
3153,"('Toms Burgers',)",burgers,6484FlorenceAve,90201
3154,"(""Olympic Troy's Burgers 2"",)",burgers,6267EGageAve,90201
3155,"('El Pollo Loco',)",hotdogs,9431SlausonAve,90660
3156,"('Las Chinampas',)",mexican,8025PioneerBlvd,90606
3157,"(""Dickey's Barbecue Pit"",)",bbq,8855ApolloWay,90242
3158,"(""McDonald's"",)",hotdogs,10841ImperialHwy,90650
3159,"('Taco Bell',)",mexican,11005ImperialHighway,90650
3160,"('BMC Pho',)",sandwiches,6003RosemeadBlvd,90660
3161,"('El Taco',)",mexican,7870FlorenceAve,90241
3162,"('Charleys Cheesesteaks',)",steak,110StonewoodSt,90241
3163,"('The Chicken Bowl',)",asianfusion,725WashingtonBlvd,90640
3164,"('WaBa Grill',)",asianfusion,11005FirestoneBlvd,90650
3165,"('Burger King',)",burgers,7957ImperialHwy,90242
3166,"('Wienerschnitzel',)",hotdogs,6749RosemeadBlvd,90660
3167,"(""McDonald's"",)",hotdogs,12256ParamountBlvd,90242
3168,"('Lucky Guys No 2',)",mexican,12801BellflowerBlvd,90242
3169,"(""Tom's Jr Burgers"",)",newamerican,7852FlorenceAve,90240
3170,"('Five Guys',)",burgers,8901ApolloWay,90242
3171,"(""Carl's Jr"",)",burgers,9110ImperialHwy,90242
3172,"('California Fish Grill',)",seafood,8990ApolloWay,90242
3173,"('Taco Bell',)",hotdogs,6800EasternAvenue,90201
3174,"(""Jersey Mike's Subs"",)",sandwiches,8855ApolloWay,90242
3175,"(""McDonald's"",)",burgers,5725FlorenceAve,90201
3176,"('Potato Corner',)",chicken_wings,251StonewoodSt,90241
3177,"('Lucky Guys No 2',)",mexican,12801BellflowerBlvd,90242
3178,"('Jack in the Box',)",burgers,11442TelegraphRd,90670
3179,"(""Bob's Big Boy Broiler"",)",tradamerican,7447FirestoneBlvd,90241
3180,"('Jack in the Box',)",burgers,10037LakewoodBlvd,90240
3181,"(""McDonald's"",)",hotdogs,12256ParamountBlvd,90242
3182,"(""Jersey Mike's Subs"",)",sandwiches,3821LakewoodBoulevard,90808
3183,"('Costco Food Court',)",hotdog,12324HoxieAve,90650
3184,"('Lock & Key Social Drinkery + Kitchen',)",burgers,11033DowneyAve,90241
3185,"('Popeyes Louisiana Kitchen',)",chicken_wings,13745ParamountBlvd,90280
3186,"('Poached Kitchen',)",breakfast_brunch,9510LakewoodBlvd,90240
3187,"('Del Taco',)",hotdogs,11344TelegraphRd,90670
3188,"('Carnitas Michoacanas',)",mexican,6200EasternAve,90201
3189,"('El Chilito Restaurant',)",mexican,12812ParamountBlvd,90242
3190,"('Pescado Dorado',)",mexican,11530TelegraphRd,90670
3191,"(""Wendy's"",)",burgers,14305Lakewood,90242
3192,"(""Olympic Troy's Burgers 2"",)",burgers,6267EGageAve,90201
3193,"('MOD Pizza',)",pizza,8896ApolloWay,90242
3194,"('Jamba',)",juicebars,2360MendocinoAve,95403
3195,"('Burger King',)",burgers,7957ImperialHwy,90242
3196,"('Charleys Cheesesteaks',)",steak,110StonewoodSt,90241
3197,"('Papa Johns Pizza',)",pizza,7840FirestoneBoulevard,90241
3198,"('Alber’s Mexican Food',)",mexican,9013ESlausonAve,90660
3199,"(""Tam's Burgers"",)",breakfast_brunch,11700RosecransAve,90650
3200,"('WaBa Grill',)",asianfusion,11005FirestoneBlvd,90650
3201,"('Yoshinoya',)",japanese,11536TelegraphRd,90670
3202,"('Toms Burgers',)",burgers,6484FlorenceAve,90201
3203,"('Burger King',)",burgers,9001ApolloWayInsideWalmart,90242
3204,"('Lazy Dog Restaurant & Bar',)",newamerican,8800ApolloWay,90242
3205,"('Tacos Gavilan',)",mexican,5800FirestoneBlvd,90280
3206,"(""Carl's Jr"",)",hotdogs,7200FirestoneBlvd,90241
3207,"('KFC',)",hotdogs,7865EFlorenceAve,90240
3208,"('Jack in the Box',)",hotdogs,7503ESlausonAve,90040
3209,"('Chick-fil-A',)",hotdogs,8900ImperialHwy,90242
3210,"('IHOP',)",breakfast_brunch,11414ParamountBlvd,90241
3211,"('Tacos Gavilan',)",mexican,10968RosecransAve,90650
3212,"('Jolly Boy Burgers',)",burgers,6832GageAve,90201
3213,"('Buffalo Wild Wings',)",tradamerican,193StonewoodCt,90241
3214,"('The Habit Burger Grill',)",burgers,8988WashingtonBl,90660
3215,"('Flame Broiler',)",hotdogs,9206LakewoodBlvd,90240
3216,"('Popeyes Louisiana Kitchen',)",hotdogs,10153RosecransAve,90706
3217,"('Hercules Burgers',)",burgers,5853ImperialHwy,90280
3218,"(""Jim's Burgers"",)",burgers,7322FirestoneBlvd,90241
3219,"('Tacos Don Chente Downey',)",mexican,8339FirestoneBlvd,90241
3220,"('Queen Taco & Sushi',)",mexican,10407AtlanticAve,90280
3221,"('Chipotle Mexican Grill',)",mexican,8890ApolloWay,90242
3222,"(""Rubio's Coastal Grill"",)",mexican,12010LakewoodBlvd,90242
3223,"('Alberts Mexican Food',)",mexican,9645AlondraBlvd,90706
3224,"(""Wendy's"",)",burgers,8810SGarfieldAve,90280
3225,"('Wienerschnitzel',)",hotdogs,8201EastRosecransAve,90723
3226,"('Mighty Birds',)",southern,5840FirestoneBlvd,90280
3227,"('Boston Market',)",tradamerican,8606FirestoneBlvd,90241
3228,"('Lazy Dog Restaurant & Bar',)",newamerican,8800ApolloWay,90242
3229,"(""Mr. Pete's Burger"",)",burgers,12050WoodruffAve,90241
3230,"('Taco Bell',)",mexican,13601GarfieldAve,90280
3231,"('Boys Burger No 10',)",burgers,9090ImperialHwy,90242
3232,"(""Mr H's Tacos"",)",mexican,8642ImperialHwy,90242
3233,"('Hercules Burgers',)",burgers,5853ImperialHwy,90280
3234,"(""McDonald's"",)",hotdogs,8855RosecransAve,90242
3235,"('Burger King',)",burgers,9001ApolloWayInsideWalmart,90242
3236,"(""Lee's Sandwiches"",)",vietnamese,13540LakewoodBlvd,90242
3237,"(""Tam's Burgers"",)",burgers,14760BellflowerBlvd,90706
3238,"('Tacos Gavilan',)",mexican,10968RosecransAve,90650
3239,"(""Carl's Jr"",)",hotdogs,10148RosecransAve,90706
3240,"('Yoshinoya',)",japanese,14551LakewoodBlvd,90723
3241,"('Louisiana Fried Chicken',)",chinese,8843RosecransAve,90242
3242,"('Chipotle Mexican Grill',)",mexican,8500FirestoneBlvd,90241
3243,"(""Nelly's Mexican Food"",)",mexican,10811StudebakerRd,90241
3244,"('Alberts Mexican Food',)",mexican,7347ImperialHwy,90242
3245,"('Del Taco',)",hotdogs,8028FirestoneBlvd,90241
3246,"('Jamba',)",juicebars,2360MendocinoAve,95403
3247,"('King Taco',)",mexican,15916LakewoodBlvd,90706
3248,"('Taco Bell',)",hotdogs,9551LakewoodBlvd,90240
3249,"('Jack in the Box',)",hotdogs,8433AlondraBlvd,90723
3250,"(""Uncle Henry's Deli"",)",delis,7400FlorenceAve,90240
3251,"('Costco Food Court',)",hotdog,12324HoxieAve,90650
3252,"('The Burrito Exchange',)",mexican,8500RosemeadBlvd,90660
3253,"('Potato Corner',)",chicken_wings,251StonewoodSt,90241
3254,"('Panda Express',)",chinese,15909BellflowerBlvd,90706
3255,"('El Pollo Loco',)",hotdogs,6833EAlondraBlvd,90723
3256,"(""Jim's Super Burgers"",)",burgers,9425TelegraphRd,90660
3257,"('Pioneer Chicken',)",chickenshop,6323FlorenceAve,90201
3258,"('WaBa Grill',)",hotdogs,8258FirestoneBlvd,90241
3259,"(""McDonald's"",)",hotdogs,16208LakewoodBlvd,90706
3260,"('El Pollo Loco',)",mexican,9341EFirestoneBlvd,90241
3261,"('El Gallo Giro',)",mexican,9009AlondraBlvd,90706
3262,"('Yoshinoya',)",hotdogs,7910FlorenceAve,90240
3263,"('Rancho Grande',)",mexican,10935RosecransAve,90650
3264,"('SteelCraft Bellflower',)",beergardens,16500BellflowerBlvd,90706
3265,"('Del Taco',)",mexican,14301ClarkAve,90706
3266,"('Taco Bell',)",mexican,11005ImperialHighway,90650
3267,"('WaBa Grill',)",asianfusion,15794BellflowerBlvd,90706
3268,"('Legend Hot Chicken',)",chickenshop,6402FlorenceAve,90201
3269,"('Jack in the Box',)",hotdogs,9511FirestoneBlvd,90241
3270,"('Tocaya - The Point',)",mexican,820SPacificCoastHwy,90245
3271,"(""Domino's Pizza"",)",pizza,3001NSepulvedaBlvd,90266
3272,"('Jack in the Box',)",hotdogs,4737ImperialHwy,90304
3273,"('Panda Express',)",chinese,4940WCenturyBlvd,90304
3274,"('El Gringo Mexican Restaurant',)",mexican,921NSepulvedaBlvd,90266
3275,"('WaBa Grill',)",hotdogs,4956WCenturyBlvd,90304
3276,"('Mono Poke',)",hawaiian,8800SSepulvedaBlvd,90045
3277,"('Chicken Maison',)",mideastern,2709ManhattanBeachBlvd,90278
3278,"(""Jersey Mike's Subs"",)",delis,5933WCenturyBlvd,90045
3279,"('Corner Bakery',)",sandwiches,3208NSepulvedaBlvd,90266
3280,"('Blaze Pizza',)",pizza,5221RosecransAve,90250
3281,"(""McDonald's"",)",hotdogs,5223WCenturyBlvd,90045
3282,"('Cafe Vida - El Segundo',)",breakfast_brunch,2250ParkPl,90245
3283,"('Amigos Tacos',)",mexican,1221ArtesiaBlvd,90266
3284,"(""Carl's Jr"",)",hotdogs,5315Rosecrans,90250
3285,"('Panera Bread',)",sandwiches,8647SouthSepulvedaBlvd,90045
3286,"(""Carl's Jr"",)",hotdogs,2100ArtesiaBlvd,90278
3287,"('Petros Manhattan Beach',)",greek,451ManhattanBeachBlvd,90266
3288,"('Johnny Rockets',)",burgers,1550CRosecransAve,90266
3289,"('Wacky Shrimp',)",foodtrucks,11720AviationBlvd,90304
3290,"('Islands Restaurant',)",burgers,3200NSepulvedaBlvd,90266
3291,"(""Blazin' Hens"",)",chickenshop,2315ArtesiaBlvd,90278
3292,"('Del Rey Deli Co',)",delis,8501PershingDr,90293
3293,"('Surf Food Stand And Beach Rentals',)",breakfast_brunch,4119TheStrand,90266
3294,"(""McDonald's"",)",hotdogs,5310WRosecransAve,90250
3295,"(""Tomboy's Burgers"",)",hotdogs,5111MarineAve,90260
3296,"(""Señor G's Fresh & Healthy Mexican Food"",)",mexican,343CulverBlvd,90293
3297,"('KFC',)",chicken_wings,5220WCentinelaAve,90045
3298,"('Hangar 18 Bar + Kitchen',)",sportsbars,5855WCenturyBlvd,90045
3299,"('The Standard Station',)",sportsbars,226StandardSt,90245
3300,"('LAX Tacos',)",mexican,543WArborVitaeSt,90301
3301,"('El Pollo Loco',)",mexican,4954WCenturyBlvd,90304
3302,"('The Flame Broiler',)",hotdogs,2261EMapleAve,90245
3303,"('Trimana Grill',)",tradamerican,909NSepulvedaBlvd,90245
3304,"('Burger King',)",burgers,5107ElSegundo,90250
3305,"('The Habit Burger Grill',)",burgers,1WorldWay,90045
3306,"('Subway',)",sandwiches,630NSepulvedaBlvd,90245
3307,"('Jamba',)",juicebars,1590RosecransAve,90266
3308,"('Rabano',)",juicebars,2516PacificCoastHwy,90254
3309,"('Chipotle Mexican Grill',)",mexican,5330WRosecransAve,90250
3310,"('Costco Food Court',)",pizza,14501HindryAve,90250
3311,"('Chick-fil-A',)",hotdogs,1WorldWayTerminal,90045
3312,"('Taco Bell',)",hotdogs,2201ArtesiaBlvd,90278
3313,"('Subway',)",sandwiches,6151WCenturyBlvd,90045
3314,"(""McDonald's"",)",hotdogs,1203ArtesiaBlvd,90266
3315,"('Papa Johns Pizza',)",pizza,2105ArtesiaBlvd,90278
3316,"('Manhattan Bread & Bagel',)",bagels,1812NSepulvedaBlvd,90266
3317,"(""Noah's NY Bagels"",)",bagels,821NDouglasSt,90245
3318,"('Jack in the Box',)",burgers,1127WManchesterBlvd,90301
3319,"('Lucifers Pizza',)",pizza,400NSepulvedaBlvd,90026
3320,"('Chick-fil-A',)",hotdogs,16210CrenshawBlvd,90249
3321,"('Yorgos Burgers',)",burgers,17325SWesternAve,90247
3322,"('Vaquero Mexican Grill',)",mexican,1552WArtesiaBlvd,90248
3323,"('Chile Verde',)",mexican,1425ArtesiaBlvd,90248
3324,"('The Pan',)",pizza,1429WArtesiaBlvd,90247
3325,"(""McDonald's"",)",burgers,1398ArtesiaBlvd,90248
3326,"('Subway',)",sandwiches,1096RosecransAve,90247
3327,"('The Toss Up',)",salad,1550ArtesiaBlvd,90248
3328,"(""Church's Chicken"",)",hotdogs,1203WRedondoBeach,90247
3329,"('Popeyes Louisiana Kitchen',)",hotdogs,451EElSegundoBlvd,90061
3330,"('Fabulous Burger',)",burgers,302WGardenaBlvd,90248
3331,"('Fatburger',)",burgers,501AlbertoniSt,90746
3332,"('Chipotle Mexican Grill',)",mexican,1755WArtesiaBlvd,90248
3333,"(""McDonald's"",)",hotdogs,850WRosecransAve,90247
3334,"('Tacos La Perla',)",mexican,12823SNormandieAve,90249
3335,"('Burger City Grill - North Torrance',)",burgers,3605ArtesiaBlvd,90504
3336,"('Del Taco',)",tex-mex,1816WImperialHwy,90047
3337,"(""Carl's Jr"",)",burgers,2210WRedondoBeachBlvd,90504
3338,"(""Long John Silver's"",)",hotdogs,1078RosecransAve,90247
3339,"('El Otro Amigo',)",mexican,17236CrenshawBlvd,90504
3340,"('Golden Eagle Burger Place',)",hotdogs,16701SVermontAve,90247
3341,"('Komezo Japanese Rice Ball & Deli',)",hotdogs,1740ArtesiaBlvd,90248
3342,"('Louisiana Famous Fried Chicken & Waffles',)",waffles,3101RosecransAve,90250
3343,"('Fatburger',)",hotdogs,2251WRosecransAve,90222
3344,"('N Café',)",japanese,16814SouthVermontAve,90247
3345,"('Maui Chicken & Poke',)",hawaiian,2100RedondoBeachBlvd,90504
3346,"('Pizza Hut',)",pizza,1336WRosecransAve,90247
3347,"('Wienerschnitzel',)",hotdogs,1352West190thSt,90501
3348,"(""Jersey Mike's Subs"",)",hotdogs,1747WArtesiaBlvd,90248
3349,"(""Tom's Super Burgers"",)",mexican,555EAlondraBlvd,90248
3350,"('Panda Express',)",chinese,2187WRosecransAve,90222
3351,"('Taco Bell',)",hotdogs,1354W190thSt,90501
3352,"('Jim Dandy Fried Chicken',)",southern,11328SVermontAve,90044
3353,"('Orleans & York Deli Carson',)",delis,673EUniversityDr,90746
3354,"('Mo Better Burgers South Bay',)",burgers,12734CrenshawBlvd,90250
3355,"('Jack in the Box',)",hotdogs,2186RedondoBeachBlvd,90504
3356,"('Del Taco',)",mexican,18604SWesternAve,90248
3357,"('Five Guys',)",burgers,2942WImperialHwy,90303
3358,"('Hoops Deli',)",delis,17243SMainSt,90248
3359,"('Popeyes Louisiana Kitchen',)",hotdogs,14312PrairieAve,90250
3360,"('Red Rock-Torrance',)",japanese,2141W182ndSt,90504
3361,"('Louisiana Fried Chicken & Fish',)",chicken_wings,11415SVermontAve,90044
3362,"('Wings 2 Go',)",chicken_wings,10925CrenshawBlvd,90303
3363,"(""Tottino's Pizza & Louisiana Fried Chicken"",)",pizza,2216WElSegundoBlvd,90249
3364,"('Taco Bell',)",hotdogs,16414CrenshawBlvd,90504
3365,"('Ricos Tacos El Tio',)",mexican,2150WElSegundoBlvd,90249
3366,"('Wingstop',)",chicken_wings,17419CrenshawBlvd,90504
3367,"('Chipotle Mexican Grill',)",mexican,2944WImperialHwy,90303
3368,"('Panda Garden',)",hotdogs,12003SAvalonBlvd,90061
3369,"('Jack in the Box',)",hotdogs,3940RedondoBeachBlvd,90504
3370,"('Orleans & York Deli Carson',)",delis,673EUniversityDr,90746
3371,"('KFC',)",hotdogs,18401SAvalonBlvd,90746
3372,"('Del Taco',)",mexican,17504AvalonBlvd,90746
3373,"(""Ike's Love & Sandwiches"",)",sandwiches,20810AvalonBlvd,90746
3374,"('Five Guys',)",burgers,20700AvalonBlvd,90746
3375,"('Del Taco',)",mexican,18604SWesternAve,90248
3376,"('Hoops Deli',)",delis,17243SMainSt,90248
3377,"('Chipotle Mexican Grill',)",mexican,1755WArtesiaBlvd,90248
3378,"('Fyrebird',)",chickenshop,15717CrenshawBlvd,90249
3379,"(""McDonald's"",)",hotdogs,20315SAvalonBlvd,90746
3380,"('Popeyes Louisiana Kitchen',)",hotdogs,1150RosecransAve,90247
3381,"('Burger King',)",burgers,20950FigueroaSt,90745
3382,"('The Green Olive',)",mediterranean,19032SVermontAve,90248
3383,"(""Jersey Mike's Subs"",)",hotdogs,1747WArtesiaBlvd,90248
3384,"('Sandwich Blvd',)",sandwiches,20535SWesternAve,90501
3385,"('Pieology Pizzeria',)",pizza,20700SAvalonBlvd,90746
3386,"('Red Rock-Torrance',)",japanese,2141W182ndSt,90504
3387,"('Golden Bowl',)",hotdogs,15722CrenshawBlvd,90249
3388,"('Pit Stop Burgers',)",burgers,20720NormandieAve,90502
3389,"('Los Chilaquiles Mexican Grill',)",mexican,20531SWesternAve,90501
3390,"('El Otro Amigo',)",mexican,17236CrenshawBlvd,90504
3391,"(""Tom's Super Burgers"",)",mexican,555EAlondraBlvd,90248
3392,"('Burger City Grill - Old Torrance',)",burgers,1975TorranceBlvd,90501
3393,"('Taco Bell',)",hotdogs,12800SFigueroaSt,90061
3394,"('Five Guys',)",burgers,1254WRedondoBeachBlvd,90247
3395,"('Louisiana Fried Chicken',)",hotdogs,1334WRosecransAve,90247
3396,"('Golden Bowl Teriyaki',)",japanese,12801SNormandieAve,90249
3397,"('Fatburger',)",hotdogs,2251WRosecransAve,90222
3398,"('Yoshinoya',)",japanese,14225SVermontAvenue,90247
3399,"('Jack in the Box',)",hotdogs,1000WRosecransAve,90247
3400,"(""Tam's Burgers"",)",burgers,1201WRosecransAve,90221
3401,"('Chicken Maison',)",mediterranean,15900CrenshawBlvd,90249
3402,"('WaBa Grill',)",hotdogs,14219SWesternAve,90249
3403,"('Lucky Star Cafe',)",mexican,17209CentralAve,90746
3404,"('Chick-fil-A',)",hotdogs,16210CrenshawBlvd,90249
3405,"('Panda Express',)",chinese,20700AvalonBlvd,90746
3406,"('NIKUMAN-YA',)",japanese,1620WRedondoBeachBlvd,90247
3407,"(""McDonald's"",)",hotdogs,18145CrenshawBlvd,90504
3408,"('Fantastic Cafe',)",breakfast_brunch,20305SWesternAve,90501
3409,"('WaBa Grill',)",asianfusion,2234SCentralAve,90220
3410,"('Little Shop Of Mary',)",vietnamese,2205TorranceBlvd,90501
3411,"('Chipotle Mexican Grill',)",mexican,20420AvalonBlvd,90746
3412,"('WaBa Grill',)",hotdogs,514TorranceBlvd,90745
3413,"('Chick-fil-A',)",hotdogs,20501AvalonBlvd,90746
3414,"(""Pronto's Burgers"",)",mexican,110WElSegundoBlvd,90061
3415,"('Panera Bread',)",sandwiches,20700AvalonBoulevard,90746
3416,"('Wingstop',)",chicken_wings,17419CrenshawBlvd,90504
3417,"('Papa Johns Pizza',)",pizza,1741WestArtesiaBoulevard,90248
3418,"(""Carl's Jr"",)",burgers,1931WArtesiaBlvd,90220
3419,"(""Jay Bee's Bar-B-Q"",)",bbq,15911SAvalonBlvd,90247
3420,"('Panda Express',)",hotdogs,1689WArtesiaBlvd,90248
3421,"('Great Steak',)",cheesesteaks,1400W190thSt,90501
3422,"(""Wendy's"",)",burgers,14502HawthorneBlvd,90260
3423,"('Yoshinoya',)",japanese,10025HawthorneBlvd,90304
3424,"(""B&R's Old-Fashion Burgers"",)",burgers,3512WRosecransAve,90250
3425,"(""Dickey's Barbecue Pit"",)",bbq,1691WArtesiaBlvd,90248
3426,"('Jack in the Box',)",hotdogs,1000WRosecransAve,90247
3427,"('El Otro Amigo',)",mexican,17236CrenshawBlvd,90504
3428,"('Shake Ramen',)",foodtrucks,14311LemoliAve,90250
3429,"('Fabulous Grill On Main Street',)",tradamerican,14845SMainSt,90248
3430,"(""Pancho's Taco"",)",mexican,14626CrenshawBlvd,90249
3431,"('Burger King',)",burgers,3930ElSegundoBlvd,90250
3432,"('Chicken Maison',)",mideastern,2709ManhattanBeachBlvd,90278
3433,"('Maui Chicken & Poke',)",hawaiian,2100RedondoBeachBlvd,90504
3434,"('Fabulous Grill -Crenshaw El Segundo',)",burgers,12829CrenshawBlvd,90250
3435,"('Taco Bell',)",hotdogs,1354W190thSt,90501
3436,"('Corner Joint',)",pizza,14319HawthorneBlvd,90260
3437,"(""McDonald's"",)",burgers,2900ImperialHwy,90303
3438,"('Taco Bell',)",hotdogs,16414CrenshawBlvd,90504
3439,"('Five Guys',)",burgers,2942WImperialHwy,90303
3440,"(""McDonald's"",)",burgers,15810CrenshawBlvd,90249
3441,"('Del Taco',)",tex-mex,1816WImperialHwy,90047
3442,"('Yoshinoya',)",hotdogs,17070HawthorneBlvd,90260
3443,"('King Mediterrano',)",mideastern,4354RedondoBeachBlvd,90504
3444,"('Yorgos Burgers',)",burgers,17325SWesternAve,90247
3445,"('Chipotle Mexican Grill',)",mexican,1755WArtesiaBlvd,90248
3446,"('Gianni Burgers',)",burgers,13890SNormandieAve,90249
3447,"('Komezo Japanese Rice Ball & Deli',)",hotdogs,1740ArtesiaBlvd,90248
3448,"(""Church's Chicken"",)",hotdogs,2206WRosecransAve,90249
3449,"('Chile Verde',)",mexican,1425ArtesiaBlvd,90248
3450,"('Wienerschnitzel',)",hotdogs,14900HawthorneBlvd,90260
3451,"('Tacos La Perla',)",mexican,12823SNormandieAve,90249
3452,"('Boston Market',)",tradamerican,17100HawthorneBlvd,90260
3453,"('Vaquero Mexican Grill',)",mexican,1552WArtesiaBlvd,90248
3454,"('Ricos Tacos El Tio',)",mexican,4200WImperialHwy,90304
3455,"('Taco Bell',)",hotdogs,4305WElSegundoBlvd,90250
3456,"(""Carl's Jr"",)",hotdogs,1401WArtesiaBlvd,90248
3457,"(""McDonald's"",)",burgers,11330HawthorneBlvd,90303
3458,"('Jack in the Box',)",hotdogs,11306CrenshawBlvd,90303
3459,"('Taco Bell',)",mexican,1301WArtesiaBlvd,90247
3460,"('Chipotle Mexican Grill',)",mexican,2944WImperialHwy,90303
3461,"('Jim Dandy Fried Chicken',)",southern,11328SVermontAve,90044
3462,"('Jack in the Box',)",burgers,15025HawthorneBlvd,90260
3463,"(""McDonald's"",)",burgers,501WImperialHwy,90044
3464,"('Wingstop',)",chicken_wings,17419CrenshawBlvd,90504
